일시,요일,등록기관,철도구분,사고 종류,철도사고 종류,주원인,근본원인별 그룹,근본원인별 원인,근본원인별 상세,총피해명,사망,부상(중상),경상,총 피해액(백만원),노선,노선방향,발생장소,기상상태,온도,안개유무,연도,발생장소a,발생장소b
2017-07-27,목,KORAIL,일반철도,사고,교통사상사고-직원,직원(교통)-기타,외적요인,환경요인,기타(환경),1,0,1,0,0,기타선,상행선,오봉,구름,27,0,2017,오봉,
2017-07-23,일,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-일단정지 무시횡단,인적요인,공중,불법행위,0,0,0,0,0,충북선,상행선,충주달천,맑음,25.2,0,2017,충주달천,
2017-07-18,화,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,0,1,0,0,경인선,하행선,오류동,구름,29,0,2017,오류동,
2017-07-12,수,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-일단정지 무시횡단,인적요인,공중,불법행위,1,1,0,0,0,장항선,상행선,광천청소,구름,27,0,2017,광천청소,
2017-07-10,월,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-일단정지 무시횡단,인적요인,공중,불법행위,0,0,0,0,0,충북선,상행선,목행충주,비,28.5,0,2017,목행충주,
2017-06-30,금,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,중앙선,하행선,의성비봉,맑음,30.2,0,2017,의성비봉,
2017-06-28,수,KORAIL,도시철도,사고,교통사상사고-직원,직원(교통)열차방호소홀,인적요인,작업자,부주의/오류,1,1,0,0,0,경부선,상행선,영등포노량진,구름,24,0,2017,영등포노량진,
2017-06-22,목,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,경전선,상행선,광주송정북송정,구름,23,0,2017,광주송정북송정,
2017-06-17,토,KORAIL,일반철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,경부선,하행선,용산,구름,22.8,0,2017,용산,
2017-06-11,일,KORAIL,일반철도,사고,안전사상사고-여객,여객(안전)-승강장(역) 추락,인적요인,여객,부주의/오류,1,0,1,0,0,경부선,상행선,대구,맑음,25,0,2017,대구,
2017-06-08,목,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,0,1,0,0,경부선,상행선,천안,맑음,22.9,0,2017,천안,
2017-06-05,월,KORAIL,도시철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,경인선,상행선,도원제물포,구름,20.5,0,2017,도원제물포,
2017-06-02,금,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-기타,인적요인,공중,부주의/오류,0,0,0,0,0.2,중앙선,하행선,아화건천,맑음,16.3,0,2017,아화건천,
2017-05-28,일,KORAIL,도시철도,사고,안전사상사고-여객,여객(안전)에스컬레이터 추락/넘어짐,기술적요인,기타설비,단품불량/부품노후,2,0,2,0,0,안산선,하행선,안산,맑음,24.5,0,2017,안산,
2017-05-27,토,KORAIL,도시철도,사고,교통사상사고-직원,직원(교통)-기타,인적요인,역무원,기타,1,1,0,0,0,경원선,하행선,광운대,맑음,25.8,1,2017,광운대,
2017-05-26,금,KORAIL,도시철도,사고,철도안전사고-철도시설파손사고,외부요인-기타,인적요인,공중,불법행위,0,0,0,0,62.2,경부선,하행선,세류,맑음,19,0,2017,세류,
2017-05-23,화,KORAIL,일반철도,사고,교통사상사고-여객,여객(교통)-선로무단통행,인적요인,여객,불법행위,1,0,1,0,0,경부선,하행선,경산,구름,23.7,0,2017,경산,
2017-05-22,월,KORAIL,도시철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,경인선,하행선,온수역곡,맑음,17,0,2017,온수역곡,
2017-05-20,토,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,경원선,상행선,망월사,구름,27.6,0,2017,망월사,
2017-04-29,토,KORAIL,일반철도,사고,충돌-탈선-화재,차량-주행장치고장,기술적요인,열차차량설비,기타,0,0,0,0,43,충북선,하행선,동량,맑음,25,0,2017,동량,
2017-04-27,목,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-일단정지 무시횡단,인적요인,공중,불법행위,0,0,0,0,0,기타선,하행선,인천,맑음,14,0,2017,인천,
2017-04-24,월,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,경전선,상행선,이양,맑음,19,0,2017,이양,
2017-04-24,월,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-차단기 돌파/우회,인적요인,공중,불법행위,0,0,0,0,0,기타선,상행선,신탄진,맑음,8,0,2017,신탄진,
2017-04-15,토,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-일단정지 무시횡단,인적요인,공중,불법행위,0,0,0,0,0,동해선,상행선,일광좌천,맑음,21.2,0,2017,일광좌천,
2017-04-14,금,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,경원선,하행선,의정부,맑음,10.1,0,2017,의정부,
2017-04-03,월,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,0,1,0,0,경원선,상행선,광운대,맑음,16,0,2017,광운대,
2017-04-01,토,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,충북선,상행선,동량목행,구름,10,0,2017,동량목행,
2017-03-31,금,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-승하차시 넘어짐,인적요인,여객,부주의/오류,1,0,1,0,0,경의선,하행선,탄현,구름,8.8,0,2017,탄현,
2017-03-24,금,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,장항선,하행선,청소주포,구름,9,0,2017,청소주포,
2017-03-24,금,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-승하차시 넘어짐,인적요인,여객,부주의/오류,1,1,0,0,0,경부선,하행선,당정,맑음,14.6,0,2017,당정,
2017-03-19,일,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,삼척선,상행선,삼척동해,맑음,9,0,2017,삼척동해,
2017-03-11,토,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,0,1,0,0,안산선,상행선,안산,맑음,16.3,0,2017,안산,
2017-03-08,수,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,0,1,0,0,수인분당선(구.분당선),하행선,대모산입구,구름,3.1,0,2017,대모산입구,
2017-03-04,토,KORAIL,일반철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,중앙선,하행선,운길산,맑음,12,0,2017,운길산,
2017-03-01,수,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,일산선,상행선,대곡,비,2.3,0,2017,대곡,
2017-02-27,월,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,경원선,하행선,망월사,맑음,10,0,2017,망월사,
2017-02-20,월,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,경부선,하행선,구미,맑음,1,0,2017,구미,
2017-02-10,금,KORAIL,도시철도,사고,건널목사고,통행자(자동차)-건널목 통과지체,인적요인,공중,부주의/오류,0,0,0,0,0.2,경원선,상행선,서빙고,맑음,8.5,0,2017,서빙고,
2017-01-27,금,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,경원선,하행선,망월사,비,2.8,0,2017,망월사,
2017-01-18,수,KORAIL,도시철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,0,1,0,0,중앙선,상행선,회기청량리,구름,0,0,2017,회기청량리,
2017-01-15,일,KORAIL,도시철도,사고,안전사상사고-여객,여객(안전)-승강장(역) 추락,인적요인,여객,부주의/오류,1,0,1,0,0,일산선,상행선,대화,맑음,5,0,2017,대화,
2017-01-15,일,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-선로무단통행,인적요인,여객,부주의/오류,1,0,1,0,0,경부선,상행선,신도림,맑음,5,0,2017,신도림,
2017-01-03,화,KORAIL,도시철도,사고,안전사상사고-여객,여객(안전)-승강장(역) 추락,인적요인,여객,부주의/오류,1,0,1,0,0,경인선,하행선,개봉,맑음,4.5,0,2017,개봉,
2018-12-19,수,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,동해선,상행선,나원사방,구름,3,0,2018,나원사방,
2018-11-28,수,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,기타,1,1,0,0,0,호남선,상행선,하남임곡,구름,5,0,2018,하남임곡,
2018-11-19,월,KORAIL,고속철도,사고,교통사상사고-직원,직원(교통)-기타,인적요인,운전취급자(신호기/선로전환기/조작판 취급자),규정위반,2,0,2,0,37.3,경부선,상행선,서울,맑음,0.4,0,2018,서울,
2018-11-09,금,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)전기감전,인적요인,작업자,부주의/오류,2,0,2,0,0,경부선,상행선,의왕,구름,15,0,2018,의왕,
2018-11-03,토,KORAIL,도시철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,2.8,경원선,상행선,한남서빙고,맑음,19,0,2018,한남서빙고,
2018-10-30,화,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,2,2,0,0,0,충북선,상행선,오근장내수,맑음,5,0,2018,오근장내수,
2018-10-21,일,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0.3,경부선,하행선,화명,맑음,14,0,2018,화명,
2018-10-13,토,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,중앙선,하행선,율동경주,구름,13,0,2018,율동경주,
2018-10-11,목,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-일단정지 무시횡단,인적요인,공중,불법행위,0,0,0,0,0,동해선,하행선,호계효문,맑음,16,0,2018,호계효문,
2018-10-11,목,KORAIL,고속철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,431.7,경부고속선,하행선,김천구미,맑음,12,0,2018,김천구미,
2018-09-27,목,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,동해선,하행선,남창월내,맑음,11,0,2018,남창월내,
2018-09-22,토,KORAIL,일반철도,사고,교통사상사고-직원,직원(교통)-부주의한 행동,인적요인,역무원,부주의/오류,1,0,1,0,0,기타선,상행선,오봉,맑음,17,0,2018,오봉,
2018-09-14,금,KORAIL,도시철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,0,1,0,0,경원선,상행선,광운대월계,구름,22,0,2018,광운대월계,
2018-08-31,금,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0.1,경부선,상행선,황간영동,구름,21,0,2018,황간영동,
2018-08-30,목,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0.1,경부선,하행선,천안소정리,구름,28,0,2018,천안소정리,
2018-08-20,월,KORAIL,일반철도,사고,교통사상사고-직원,직원(교통)-부주의한 행동,인적요인,기관사,부주의/오류,1,0,1,0,0,경부선,상행선,김천,맑음,20.1,0,2018,김천,
2018-08-18,토,KORAIL,도시철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,경부선,하행선,평택성환,맑음,28,0,2018,평택성환,
2018-08-18,토,KORAIL,일반철도,사고,충돌-탈선-화재,기타-기타(기술),기술적요인,기타설비,기타,0,0,0,0,15,태백선,하행선,고한,맑음,28,0,2018,고한,
2018-08-12,일,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,동해선,하행선,효자부조,구름,23,0,2018,효자부조,
2018-08-07,화,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,경인선,상행선,도화,맑음,27,0,2018,도화,
2018-08-03,금,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,호남선,상행선,하남임곡,맑음,29,0,2018,하남임곡,
2018-07-26,목,KORAIL,고속철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,전라선,상행선,남원산성,맑음,28,0,2018,남원산성,
2018-07-21,토,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,영동선,상행선,철암백산,맑음,22,0,2018,철암백산,
2018-07-18,수,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,장항선,하행선,온양온천신창,맑음,27,0,2018,온양온천신창,
2018-07-18,수,KORAIL,도시철도,사고,안전사상사고-직원,직원(안전)-작업장 추락/넘어짐,인적요인,작업자,기타,1,1,0,0,0,수인분당선(구.분당선),하행선,야탑죽전,맑음,26,0,2018,야탑죽전,
2018-07-06,금,KORAIL,일반철도,사고,안전사상사고-여객,여객(안전)-전기감전,인적요인,여객,부주의/오류,1,0,1,0,0,경부선,상행선,구포,구름,21,0,2018,구포,
2018-07-04,수,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-건널목 통과지체,인적요인,공중,부주의/오류,0,0,0,0,0,경전선,하행선,원창순천,구름,32,0,2018,원창순천,
2018-06-25,월,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,0,1,0,0,충북선,상행선,오근장청주,구름,26,0,2018,오근장청주,
2018-06-24,일,KORAIL,고속철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,43.4,경부선,하행선,대전조차장대전,맑음,26,0,2018,대전조차장대전,
2018-06-24,일,KORAIL,일반철도,사고,충돌-탈선-화재,자연재해-혹서,외적요인,환경요인,혹서,0,0,0,0,107.5,경부선,상행선,대전조차장,맑음,34,0,2018,대전조차장,
2018-06-24,일,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차와 승강장사이 빠짐,기술적요인,기타설비,단품불량/부품노후,1,0,1,0,0,경부선,상행선,구로,맑음,26,0,2018,구로,
2018-06-21,목,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,0,1,0,0,중앙선,하행선,만종원주,구름,21,0,2018,만종원주,
2018-06-21,목,KORAIL,일반철도,사고,교통사상사고-여객,여객(교통)기타,인적요인,여객,불법행위,1,1,0,0,0,경의선,상행선,가좌,맑음,18,0,2018,가좌,
2018-06-18,월,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-일단정지 무시횡단,인적요인,공중,불법행위,0,0,0,0,0,괴동선,상행선,효자괴동,맑음,29,0,2018,효자괴동,
2018-06-12,화,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-차단기 돌파/우회,인적요인,공중,불법행위,1,1,0,0,0,충북선,하행선,내수오근장,구름,22,0,2018,내수오근장,
2018-06-04,월,KORAIL,일반철도,사고,교통사상사고-여객,여객(교통)-열차등에서 넘어짐,인적요인,여객,부주의/오류,1,0,1,0,0,경부선,상행선,신탄진,맑음,25,0,2018,신탄진,
2018-05-17,목,KORAIL,도시철도,사고,안전사상사고-여객,여객(안전)에스컬레이터 추락/넘어짐,기술적요인,선로및구조물,단품불량/부품노후,1,0,1,0,0,경부선,상행선,안양,비,22,0,2018,안양,
2018-05-10,목,KORAIL,도시철도,사고,안전사상사고-공중,공중(안전)-전기감전,인적요인,공중,부주의/오류,2,0,2,0,0,과천선,하행선,과천청사과천,맑음,13,0,2018,과천청사과천,
